timestamp,session_time,Fp1,Fp2,C3,C4,P7,P8,O1,O2,EMG,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz
1749632570.471166,113.992,-3456.9774904224264,-3464.8655663270433,-3452.2376510188165,-403.65417531480495,-3488.087682123504,-3453.5355117661375,-3465.441061161883,-3443.8939750366185,2430,16400.0,14876.0,14572.0,-6736.0,8756.0,-17156.0,-3536.0,204.0,-2064.0,-471.0,1210.0,1861.0,1095.0,3749.0,483.0,186.0,-256.0,-217.0
1749632570.521018,114.042,-3454.7214707400167,-3473.7527652088124,-3446.770949649328,-398.0540910278667,-3482.467615377023,-3455.592705976094,-3465.082875574574,-3472.9214948918216,2007,16404.0,14992.0,14580.0,-6632.0,8844.0,-17232.0,-3464.0,384.0,-2036.0,-467.0,1171.0,1833.0,1090.0,3421.0,478.0,198.0,-13.0,-247.0
1749632570.571121,114.092,-3456.6312943108433,-3452.737712068881,-3452.0368273004083,-403.82652402836374,-3488.8859813822487,-3453.551497733771,-3465.5704475874245,-3443.6032302502667,1950,16408.0,15012.0,14476.0,-6648.0,8744.0,-17160.0,-3372.0,260.0,-2084.0,-457.0,1196.0,1813.0,1090.0,3580.0,466.0,195.0,-198.0,-235.0
1749632570.6211772,114.142,-3454.7679299584543,-3467.444302731073,-3446.698013671996,-399.40640397744227,-3482.0619714482987,-3456.024327102223,-3464.7756452590993,-3473.1772703739725,1875,16408.0,14776.0,14416.0,-6612.0,8636.0,-17172.0,-3500.0,68.0,-2028.0,-485.0,1209.0,1849.0,1073.0,3605.0,483.0,201.0,-115.0,-243.0
1749632570.671217,114.192,-3456.4779289338503,-3463.9998262673407,-3452.1337422291926,-403.1775936547034,-3489.2676463595208,-3453.072418266227,-3465.6184054903274,-3443.369435473613,1954,16440.0,14840.0,14456.0,-6640.0,8688.0,-17184.0,-3276.0,124.0,-2040.0,-467.0,1176.0,1795.0,1097.0,3514.0,482.0,222.0,-135.0,-237.0
1749632570.7208169,114.241,-3454.768429519943,-3474.923237776546,-3446.64056410081,-399.5337921570292,-3481.261174382111,-3456.5238885907993,-3464.6597469937496,-3473.621380537317,1913,17420.0,13284.0,15332.0,-7672.0,9364.0,-16332.0,-2780.0,-148.0,-1820.0,-521.0,1288.0,1799.0,1057.0,3461.0,443.0,-250.0,-333.0,-312.0
1749632570.7707589,114.291,-3456.067289390241,-3451.489807470418,-3451.9558983392594,-403.30048578089304,-3489.8636232153917,-3453.3236976949806,-3465.7892555194207,-3443.775578963826,2373,16484.0,14904.0,14604.0,-6700.0,8780.0,-17212.0,-3436.0,112.0,-2100.0,-467.0,1161.0,1819.0,1089.0,3559.0,493.0,213.0,-112.0,-214.0
1749632570.820072,114.341,-3454.949770340296,-3468.6082809994555,-3446.534657065231,-400.68378270373137,-3480.729141396778,-3456.852100488794,-3464.4359434468684,-3473.9296099757685,2408,16472.0,14872.0,14364.0,-6688.0,8768.0,-17092.0,-3460.0,16.0,-2084.0,-436.0,1169.0,1836.0,1097.0,3557.0,459.0,198.0,-147.0,-256.0
1749632570.870719,114.391,-3456.2910929371233,-3463.4677932820073,-3451.9319193878077,-402.57012688459474,-3490.441116296186,-3452.9615156157633,-3466.089491974055,-3443.4908289153373,1959,16428.0,14876.0,14564.0,-6672.0,8708.0,-17268.0,-3392.0,212.0,-2128.0,-498.0,1209.0,1831.0,1108.0,3556.0,463.0,212.0,-135.0,-249.0
1749632570.921407,114.442,-3455.0491830765222,-3476.204612994744,-3446.385787741636,-400.9070866891249,-3480.0317535587255,-3457.1648259806425,-3464.9105268610156,-3474.1064547427245,1857,16400.0,14844.0,14508.0,-6716.0,8672.0,-17212.0,-3600.0,40.0,-2044.0,-482.0,1189.0,1820.0,1070.0,3609.0,475.0,205.0,-139.0,-253.0
1749632570.970081,114.491,-3455.8439854048474,-3450.493182300708,-3451.882462800439,-402.62058259494097,-3490.8077944288007,-3452.9999818503834,-3466.138448999935,-3444.0653246271995,1942,16428.0,14904.0,14528.0,-6708.0,8824.0,-17264.0,-3536.0,248.0,-1912.0,-474.0,1153.0,1808.0,1053.0,3557.0,471.0,176.0,-132.0,-279.0
1749632571.0208771,114.541,-3455.23601907325,-3469.68733381478,-3446.357812298276,-401.69839208702945,-3479.6545846348504,-3457.5310045517685,-3464.5543395196605,-3474.1049560582587,1998,16404.0,14824.0,14404.0,-6684.0,8744.0,-17296.0,-3580.0,192.0,-2184.0,-466.0,1176.0,1831.0,1092.0,3566.0,437.0,196.0,-122.0,-241.0
1749632571.070803,114.591,-3455.918420066645,-3463.039669086298,-3451.7066171564597,-401.69089866470085,-3491.065068595418,-3452.627308979906,-3466.3192902587994,-3443.158620525434,1942,16436.0,14808.0,14484.0,-6740.0,8732.0,-17224.0,-3428.0,-28.0,-1848.0,-472.0,1146.0,1833.0,1063.0,3608.0,471.0,198.0,-133.0,-248.0
1749632571.121014,114.642,-3455.2739857463816,-3477.417548289007,-3446.277382898615,-401.73186270676405,-3478.874269589695,-3457.844229605106,-3464.623279005084,-3474.6175061455374,1882,16448.0,14876.0,14496.0,-6680.0,8756.0,-17248.0,-3464.0,140.0,-2000.0,-470.0,1184.0,1826.0,1085.0,3611.0,479.0,213.0,-148.0,-246.0
1749632571.171019,114.692,-3457.7952725792256,-3458.6475244787366,-3451.6131991580964,-408.6682739756434,-3482.7283864740593,-3456.2885951296803,-3464.873559310861,-3446.2234302578486,1956,16512.0,14988.0,14404.0,-6676.0,8780.0,-17128.0,-3504.0,228.0,-1892.0,-463.0,1191.0,1818.0,1088.0,3621.0,467.0,221.0,-143.0,-243.0
1749632571.2207859,114.741,-3455.48530025605,-3471.0646248387843,-3446.359310982741,-402.84288745735734,-3478.7953388745,-3458.231889320241,-3464.2665921022403,-3474.6329925516834,1892,16408.0,14960.0,14576.0,-6708.0,8692.0,-17188.0,-3308.0,-16.0,-1968.0,-476.0,1191.0,1793.0,1105.0,3603.0,467.0,213.0,-120.0,-247.0
1749632571.270977,114.792,-3458.087016488554,-3467.1660469819362,-3451.905442628913,-408.1971874919161,-3483.5681493363563,-3455.745072230109,-3464.7181956879135,-3446.558136455194,2407,16448.0,14856.0,14448.0,-6708.0,8704.0,-17312.0,-3480.0,280.0,-2108.0,-448.0,1195.0,1792.0,1114.0,3583.0,475.0,192.0,-125.0,-261.0
1749632571.320714,114.841,-3455.5277629825787,-3478.470124345437,-3446.4612215264106,-403.09166907866825,-3478.05149181801,-3458.5586025337698,-3464.6922184905075,-3475.036638234453,2214,16512.0,14836.0,14520.0,-6664.0,8680.0,-17148.0,-3500.0,176.0,-1956.0,-493.0,1172.0,1832.0,1109.0,3545.0,481.0,234.0,-98.0,-250.0
1749632571.3713448,114.892,-3457.5549835032207,-3457.3471659239726,-3451.705118471994,-408.2386510954679,-3484.1676231226475,-3455.406869102343,-3465.1423233917144,-3445.148873495921,1955,16340.0,14888.0,14484.0,-6640.0,8780.0,-17296.0,-3492.0,244.0,-2056.0,-489.0,1180.0,1796.0,1082.0,3433.0,443.0,199.0,-42.0,-227.0
1749632571.420713,114.941,-3455.7860362721726,-3472.2016267867834,-3446.4557263500365,-404.2781276140365,-3477.6568382420346,-3458.5840801696877,-3464.8246022849803,-3475.0596180629273,1859,16372.0,14860.0,14412.0,-6688.0,8828.0,-17224.0,-3356.0,220.0,-2156.0,-479.0,1189.0,1807.0,1061.0,3499.0,473.0,173.0,-142.0,-253.0
1749632571.471406,114.992,-3457.7038528268163,-3466.4067135193004,-3452.029833439569,-407.32595225583935,-3484.996895193683,-3455.0117159648794,-3464.7761448205883,-3445.512554259605,2450,16400.0,14756.0,14432.0,-6744.0,8700.0,-17228.0,-3424.0,60.0,-2048.0,-450.0,1180.0,1802.0,1068.0,3555.0,468.0,215.0,-130.0,-249.0
1749632571.521295,115.042,-3455.895939799659,-3479.671070163974,-3446.318346940678,-404.1822118082299,-3477.1218078877696,-3458.974737253754,-3465.118344440263,-3475.5796615725353,2011,16428.0,14828.0,14408.0,-6780.0,8812.0,-17228.0,-3528.0,4.0,-2016.0,-484.0,1184.0,1802.0,1073.0,3606.0,468.0,216.0,-146.0,-254.0
1749632571.570634,115.091,-3457.375141367333,-3456.073284128104,-3452.178203201676,-407.3434369079395,-3485.651820305207,-3454.9837405215194,-3465.1832874337774,-3444.694272541317,2191,16516.0,14784.0,14504.0,-6620.0,8680.0,-17304.0,-3324.0,336.0,-2036.0,-469.0,1172.0,1818.0,1071.0,3588.0,472.0,215.0,-149.0,-235.0
1749632571.6215,115.142,-3454.61856107337,-3465.1243391781254,-3447.4928160003205,-398.6770442041211,-3485.604361963792,-3454.5591132562295,-3465.666862954719,-3471.854431552223,1880,16432.0,14828.0,14484.0,-6772.0,8780.0,-17200.0,-3552.0,232.0,-2092.0,-487.0,1158.0,1843.0,1104.0,3539.0,476.0,193.0,-153.0,-245.0
1749632571.670861,115.191,-3457.444580414245,-3465.815232716827,-3452.129745737284,-407.02671492418233,-3486.416648944217,-3454.572601416421,-3465.113848386866,-3445.3012397499374,1966,16580.0,14908.0,14516.0,-6720.0,8716.0,-17192.0,-3560.0,136.0,-2168.0,-487.0,1199.0,1812.0,1075.0,3601.0,459.0,213.0,-137.0,-225.0
1749632571.720772,115.241,-3456.197674938759,-3480.548300137913,-3446.6240785716864,-406.04907309103885,-3476.309520907345,-3459.2719763394566,-3464.6162851442436,-3475.9468392666386,1882,16392.0,14896.0,14516.0,-6680.0,8724.0,-17188.0,-3580.0,228.0,-1852.0,-478.0,1155.0,1845.0,1108.0,3593.0,456.0,213.0,-150.0,-243.0
1749632571.7706602,115.291,-3457.2012939693086,-3454.9657563079304,-3452.4274843844755,-407.0796684419713,-3487.2529148760937,-3454.3762737514107,-3465.5124984547497,-3444.312607564045,2424,16416.0,14864.0,14480.0,-6668.0,8752.0,-17252.0,-3480.0,44.0,-1932.0,-520.0,1185.0,1812.0,1047.0,3567.0,457.0,200.0,-121.0,-230.0
1749632571.819753,115.34,-3456.454949105376,-3473.429049364215,-3447.0012474955615,-406.9472846474987,-3476.376961708303,-3459.401362764998,-3464.9944531910955,-3475.952334443013,2125,16364.0,14808.0,14436.0,-6740.0,8724.0,-17264.0,-3536.0,152.0,-2028.0,-483.0,1168.0,1832.0,1107.0,3604.0,461.0,213.0,-139.0,-233.0
1749632571.87068,115.391,-3457.3062018819096,-3465.2652155179044,-3452.5288953666563,-406.3018512042583,-3488.1501273095755,-3454.1364842368944,-3465.6633660242996,-3444.3215996708395,1953,16548.0,14740.0,14556.0,-6704.0,8740.0,-17308.0,-3552.0,172.0,-2068.0,-459.0,1168.0,1805.0,1088.0,3582.0,458.0,204.0,-146.0,-237.0
1749632571.920903,115.441,-3456.6402864176375,-3481.7142766522497,-3447.047706713999,-406.91581227371836,-3476.1081976274486,-3459.47080181191,-3464.7641553448625,-3475.724534404222,1858,16452.0,14800.0,14460.0,-6636.0,8728.0,-17160.0,-3472.0,36.0,-2112.0,-463.0,1186.0,1827.0,1073.0,3615.0,484.0,203.0,-140.0,-237.0
1749632571.970763,115.491,-3456.918542166775,-3453.501541584914,-3452.3755299896634,-406.1015270473393,-3488.765087502013,-3454.0290785168504,-3465.8786770258757,-3443.84052195734,1958,16524.0,14928.0,14464.0,-6668.0,8692.0,-17252.0,-3508.0,96.0,-2020.0,-507.0,1195.0,1828.0,1076.0,3636.0,472.0,204.0,-136.0,-244.0
1749632572.021442,115.542,-3455.028201494002,-3467.2649601566745,-3447.0047444259817,-400.8491375564501,-3482.772347885054,-3456.0193314873377,-3465.1812891878235,-3473.1682782671787,1916,16508.0,14780.0,14440.0,-6700.0,8756.0,-17244.0,-3476.0,164.0,-2032.0,-500.0,1172.0,1825.0,1073.0,3545.0,457.0,202.0,-131.0,-242.0
1749632572.07065,115.591,-3456.951013663532,-3464.4234544096535,-3452.4744431644017,-405.55001116395124,-3489.1562441475685,-3453.7503232062245,-3465.9246366828247,-3443.868996962189,2257,16592.0,14920.0,14488.0,-6756.0,8588.0,-17312.0,-3532.0,44.0,-1972.0,-484.0,1190.0,1815.0,1096.0,3587.0,463.0,201.0,-140.0,-242.0
1749632572.121184,115.642,-3454.909305859722,-3474.590030263666,-3446.966278191361,-400.871617823436,-3482.0744604855136,-3456.4239762930843,-3465.259220780041,-3473.659846771937,1883,16468.0,14852.0,14488.0,-6668.0,8636.0,-17256.0,-3420.0,120.0,-1932.0,-480.0,1212.0,1802.0,1099.0,3577.0,443.0,210.0,-161.0,-248.0
1749632572.1708858,115.691,-3456.5158956069818,-3452.15222600427,-3452.285109360231,-405.1014049472099,-3489.9325627008157,-3453.6454152936235,-3466.0854954821466,-3444.0043781255936,1966,16504.0,14836.0,14492.0,-6660.0,8756.0,-17164.0,-3356.0,176.0,-1892.0,-450.0,1174.0,1813.0,1101.0,3587.0,459.0,184.0,-154.0,-263.0
1749632572.22151,115.742,-3455.1261155457637,-3468.1361953927512,-3446.8164097447884,-402.0670684655986,-3481.589386280106,-3456.8550978577255,-3465.070886098848,-3474.128435448222,1882,16368.0,14852.0,14388.0,-6632.0,8728.0,-17224.0,-3368.0,320.0,-2016.0,-474.0,1186.0,1815.0,1121.0,3557.0,445.0,219.0,-152.0,-244.0
1749632572.270732,115.791,-3456.72371318623,-3463.78951088065,-3452.289605413628,-404.7167426010064,-3490.2298017865182,-3453.0294559782096,-3466.2373621746733,-3443.7246236919905,2425,16508.0,14792.0,14448.0,-6724.0,8768.0,-17212.0,-3492.0,184.0,-1928.0,-470.0,1179.0,1806.0,1101.0,3640.0,457.0,209.0,-149.0,-244.0
1749632572.320695,115.841,-3455.199551084584,-3475.914367769881,-3446.6180838338237,-402.14300181186223,-3480.5008417964987,-3457.178314140834,-3465.1023584726286,-3474.2733082799086,2092,16304.0,14948.0,14436.0,-6692.0,8672.0,-17256.0,-3488.0,164.0,-1932.0,-457.0,1152.0,1819.0,1070.0,3612.0,459.0,197.0,-138.0,-249.0
1749632572.370955,115.892,-3456.215659152348,-3451.050193360471,-3452.181700132096,-404.71324567058633,-3490.640940891616,-3453.1603410882167,-3466.396722289529,-3444.2571562388125,1949,16444.0,14776.0,14532.0,-6680.0,8728.0,-17196.0,-3352.0,200.0,-1968.0,-479.0,1185.0,1840.0,1096.0,3569.0,478.0,202.0,-141.0,-241.0
1749632572.421026,115.942,-3455.339428301386,-3469.622390821265,-3446.6505553305815,-403.326462978299,-3480.1026912901034,-3457.439584799359,-3464.6252772510384,-3474.389706106747,1878,16520.0,14772.0,14500.0,-6600.0,8748.0,-17172.0,-3568.0,116.0,-1892.0,-446.0,1169.0,1828.0,1113.0,3550.0,475.0,216.0,-161.0,-240.0
1749632572.470769,115.991,-3456.396999972701,-3463.421833625058,-3451.89944789105,-404.1617297871983,-3490.9676541051454,-3452.9974840429404,-3466.3607538623514,-3443.536788572286,1948,16512.0,14880.0,14456.0,-6764.0,8532.0,-17312.0,-3476.0,188.0,-1972.0,-461.0,1182.0,1789.0,1076.0,3600.0,463.0,213.0,-146.0,-222.0
1749632572.52142,116.042,-3455.3728989211204,-3477.110817535021,-3446.6615456833297,-403.6916424264482,-3479.5591683905327,-3457.9226607588125,-3464.749168500205,-3474.652475449738,1918,16504.0,14852.0,14532.0,-6596.0,8664.0,-17132.0,-3508.0,168.0,-1912.0,-475.0,1172.0,1823.0,1069.0,3568.0,473.0,210.0,-145.0,-246.0
1749632572.5710158,116.092,-3458.2663590629527,-3459.7925194105533,-3451.6556618846253,-411.2799814379193,-3482.369201763773,-3456.670260106952,-3465.2127615616037,-3446.506681621871,2327,16468.0,14908.0,14396.0,-6624.0,8720.0,-17312.0,-3408.0,48.0,-2008.0,-477.0,1178.0,1836.0,1082.0,3605.0,456.0,208.0,-139.0,-239.0
1749632572.6214988,116.142,-3455.635668264111,-3470.6854576689548,-3446.706506217302,-404.9465408857514,-3479.2944008015875,-3458.1319770225255,-3464.7391772704336,-3474.843307938374,1880,16500.0,14844.0,14512.0,-6688.0,8712.0,-17276.0,-3392.0,208.0,-1856.0,-480.0,1202.0,1807.0,1073.0,3575.0,479.0,195.0,-129.0,-251.0
1749632572.6712708,116.192,-3455.8250020682817,-3463.0781353209177,-3452.0158457178886,-403.657672245225,-3491.877855137331,-3452.8091493617476,-3466.79637148039,-3443.738611413671,1962,16444.0,14864.0,14480.0,-6736.0,8684.0,-17272.0,-3356.0,-32.0,-1940.0,-491.0,1154.0,1838.0,1081.0,3633.0,463.0,234.0,-127.0,-235.0
1749632572.720895,116.241,-3455.712101171863,-3478.34973002669,-3446.617584272335,-404.93155404109405,-3478.3602208179495,-3458.552607795907,-3464.6922184905075,-3475.003667176207,1882,16444.0,14916.0,14452.0,-6716.0,8784.0,-17232.0,-3468.0,64.0,-2024.0,-477.0,1186.0,1829.0,1072.0,3563.0,490.0,206.0,-139.0,-254.0
1749632572.771538,116.292,-3457.8317405678913,-3458.225894582378,-3452.0053549266286,-410.8353717130866,-3483.912846763473,-3455.961881916151,-3465.2237519143523,-3445.9416775782915,2429,16484.0,14848.0,14412.0,-6660.0,8772.0,-17168.0,-3468.0,20.0,-1788.0,-491.0,1193.0,1817.0,1065.0,3574.0,476.0,200.0,-160.0,-268.0
1749632572.820628,116.341,-3455.914923136225,-3472.1816443272405,-3446.723491307913,-406.0740511654676,-3478.0350062888865,-3458.7099696648083,-3465.223252352864,-3475.5357001615407,2056,16384.0,14852.0,14436.0,-6696.0,8784.0,-17272.0,-3512.0,52.0,-2076.0,-459.0,1173.0,1811.0,1078.0,3542.0,474.0,191.0,-150.0,-238.0
1749632572.871309,116.392,-3458.2628621325325,-3467.1355737311333,-3452.2916036595825,-409.96613472296417,-3484.930453515703,-3455.6926182738084,-3465.0354172331595,-3445.9057091511145,1950,16428.0,14820.0,14564.0,-6652.0,8692.0,-17208.0,-3492.0,72.0,-2060.0,-464.0,1189.0,1838.0,1109.0,3629.0,464.0,207.0,-152.0,-251.0
1749632572.920714,116.441,-3456.0912683416923,-3479.731017542603,-3446.80891632246,-406.02159720916717,-3477.7392658876497,-3459.036682878337,-3465.0144356506394,-3475.6675843945245,1879,16476.0,14804.0,14576.0,-6756.0,8688.0,-17312.0,-3376.0,164.0,-2016.0,-484.0,1201.0,1782.0,1065.0,3633.0,477.0,205.0,-148.0,-231.0
1749632572.9706979,116.491,-3457.7727923122397,-3456.753686875544,-3452.2481418100765,-409.64941273920687,-3485.48246896058,-3455.4138629631834,-3465.3796150987882,-3445.110407261301,1948,16424.0,14752.0,14468.0,-6724.0,8584.0,-17272.0,-3320.0,316.0,-1960.0,-480.0,1185.0,1820.0,1077.0,3610.0,473.0,220.0,-149.0,-234.0
1749632573.021524,116.542,-3456.2271490665853,-3472.7771216216233,-3446.855375540897,-407.24202592575864,-3477.4390294330155,-3459.3284267876656,-3465.0359167946476,-3475.849924337855,1915,16452.0,14944.0,14392.0,-6632.0,8656.0,-17288.0,-3408.0,196.0,-2008.0,-481.0,1199.0,1840.0,1099.0,3614.0,480.0,217.0,-154.0,-246.0
1749632573.070876,116.591,-3455.34492347776,-3462.4516852142438,-3450.789921824923,-402.305858857138,-3492.095164384861,-3452.8146445381217,-3466.932252205283,-3445.311230979709,2385,16480.0,14804.0,14588.0,-6708.0,8716.0,-17216.0,-3452.0,4.0,-1968.0,-458.0,1195.0,1832.0,1089.0,3631.0,454.0,214.0,-143.0,-239.0
1749632573.121344,116.642,-3456.3740201442265,-3480.52831767837,-3446.880353615326,-406.8423767348977,-3476.931474960622,-3459.35840047698,-3465.2387387590097,-3476.07622569218,1885,16484.0,14832.0,14448.0,-6736.0,8652.0,-17224.0,-3512.0,104.0,-1972.0,-468.0,1172.0,1812.0,1071.0,3547.0,463.0,213.0,-134.0,-240.0
1749632573.171167,116.692,-3457.5569817491746,-3455.4823028871183,-3452.43647649127,-408.16971161004443,-3487.096552130169,-3454.848359358115,-3465.653374794528,-3444.442493551075,1953,16520.0,14880.0,14420.0,-6716.0,8732.0,-17264.0,-3608.0,172.0,-2140.0,-494.0,1184.0,1833.0,1100.0,3593.0,486.0,191.0,-139.0,-246.0
1749632573.220914,116.741,-3456.581338161986,-3473.621380537317,-3446.9937540732326,-407.6586602072311,-3476.856041175847,-3459.507269800576,-3464.986460207279,-3476.1596524607717,1861,16476.0,14796.0,14480.0,-6644.0,8640.0,-17220.0,-3420.0,108.0,-1984.0,-458.0,1190.0,1849.0,1095.0,3583.0,456.0,195.0,-135.0,-236.0
1749632573.271296,116.792,-3457.7293304627337,-3465.7532870922428,-3452.644793632006,-407.77905452597787,-3487.9752807885743,-3454.4656952578657,-3465.7208155954854,-3444.5014418067267,2453,16456.0,14820.0,14548.0,-6676.0,8628.0,-17256.0,-3576.0,156.0,-1896.0,-460.0,1173.0,1838.0,1091.0,3577.0,493.0,211.0,-143.0,-240.0
1749632573.321537,116.842,-3455.027701932514,-3473.685823969343,-3447.4118870391712,-400.9165783574079,-3483.7185173444173,-3455.5597349178474,-3465.5519638123465,-3473.026402804423,1941,16456.0,14876.0,14496.0,-6628.0,8828.0,-17276.0,-3480.0,124.0,-2008.0,-492.0,1180.0,1842.0,1071.0,3577.0,478.0,203.0,-141.0,-241.0
1749632573.370661,116.891,-3457.1648259806425,-3454.016089918147,-3452.567861162765,-407.8205181295297,-3488.5367879017335,-3454.266370223924,-3465.8691853575924,-3444.166236047892,1944,16448.0,14836.0,14416.0,-6664.0,8700.0,-17144.0,-3392.0,160.0,-1976.0,-481.0,1183.0,1823.0,1079.0,3545.0,469.0,225.0,-119.0,-232.0
1749632573.420607,116.941,-3455.172075202712,-3467.013680727921,-3447.326462024625,-402.17747155457397,-3483.2309453315665,-3455.8989371685907,-3465.3985984353544,-3472.864544882124,1878,16480.0,14784.0,14464.0,-6696.0,8724.0,-17268.0,-3432.0,84.0,-2052.0,-452.0,1180.0,1819.0,1063.0,3547.0,476.0,218.0,-146.0,-229.0
1749632573.471484,116.992,-3457.183809317208,-3464.6082921604266,-3452.626809418417,-406.9837526361647,-3489.1742283611566,-3453.8976938453548,-3465.88067527183,-3444.1517487647234,1970,16428.0,14880.0,14456.0,-6676.0,8668.0,-17236.0,-3380.0,128.0,-1928.0,-448.0,1172.0,1795.0,1085.0,3562.0,481.0,200.0,-141.0,-247.0
1749632573.52092,117.041,-3456.984983844755,-3482.1808670825803,-3447.476830032686,-409.05543412928984,-3475.9818085708393,-3459.742563261695,-3465.021929072968,-3476.164648075658,1909,16464.0,14892.0,14476.0,-6804.0,8840.0,-17136.0,-3460.0,152.0,-2172.0,-477.0,1179.0,1809.0,1065.0,3616.0,477.0,216.0,-141.0,-250.0
1749632573.570894,117.091,-3456.8066403933335,-3452.713733117429,-3452.564863793834,-406.97725833681324,-3489.7097582769106,-3453.8602267337114,-3466.123961716766,-3444.037349183839,2420,16496.0,14952.0,14468.0,-6688.0,8696.0,-17284.0,-3500.0,140.0,-2008.0,-473.0,1144.0,1827.0,1084.0,3556.0,461.0,207.0,-145.0,-237.0
1749632573.6212962,117.142,-3455.2864747835965,-3468.554827920178,-3447.093166809459,-403.1970765527578,-3481.8556525535173,-3456.7451943302385,-3465.399597558331,-3473.963580156991,2207,16496.0,14904.0,14512.0,-6684.0,8772.0,-17268.0,-3488.0,136.0,-1920.0,-485.0,1162.0,1809.0,1093.0,3560.0,481.0,200.0,-148.0,-247.0
1749632573.671117,117.192,-3456.8680864564285,-3463.9188973061914,-3452.400008502603,-406.14648758131113,-3490.1833425680807,-3453.418114816322,-3466.2643384950566,-3443.7805745787114,1937,16416.0,14808.0,14520.0,-6640.0,8648.0,-17308.0,-3516.0,148.0,-2148.0,-467.0,1189.0,1817.0,1120.0,3632.0,475.0,205.0,-145.0,-263.0
1749632573.720795,117.241,-3455.3474212852025,-3475.500231295852,-3446.8643676476913,-402.84438614182307,-3481.033873904809,-3457.029944378727,-3464.861070273646,-3474.1908806342935,1860,16504.0,14848.0,14536.0,-6712.0,8664.0,-17204.0,-3528.0,132.0,-1980.0,-472.0,1181.0,1793.0,1093.0,3618.0,449.0,202.0,-142.0,-256.0
1749632573.770952,117.292,-3456.267113985671,-3451.263506116093,-3452.1012707324353,-405.50005501509366,-3490.2058228350666,-3453.4191139392988,-3466.094487588941,-3443.670671051225,1944,16432.0,14784.0,14412.0,-6696.0,8696.0,-17280.0,-3572.0,52.0,-1984.0,-452.0,1177.0,1823.0,1055.0,3549.0,465.0,215.0,-141.0,-245.0
1749632573.821022,117.342,-3455.340926985851,-3469.326150858539,-3446.896339582961,-403.4988116918578,-3480.5433045230275,-3457.4171045323733,-3465.1802900648463,-3474.282300386703,2019,16428.0,14912.0,14524.0,-6744.0,8668.0,-17240.0,-3512.0,112.0,-2016.0,-479.0,1172.0,1826.0,1104.0,3586.0,504.0,199.0,-136.0,-265.0
1749632573.870601,117.391,-3456.3530385617064,-3463.5077582010936,-3452.1227518764435,-404.6757785589431,-3490.965655859191,-3453.075915196647,-3466.5850569707222,-3443.5008201451087,2217,16452.0,14820.0,14492.0,-6664.0,8672.0,-17224.0,-3480.0,188.0,-1984.0,-484.0,1192.0,1790.0,1083.0,3621.0,443.0,222.0,-133.0,-252.0
1749632573.921251,117.442,-3455.5452476346786,-3476.9489596127223,-3446.838390450286,-403.7116248859912,-3479.968309249676,-3457.795772140714,-3465.052402323771,-3474.6180057070264,1880,16584.0,14792.0,14456.0,-6708.0,8680.0,-17184.0,-3428.0,-24.0,-1984.0,-470.0,1188.0,1818.0,1056.0,3563.0,474.0,204.0,-154.0,-250.0
1749632573.970848,117.491,-3456.002346396726,-3450.640552939838,-3451.9983610657887,-405.0924128404156,-3491.429748482078,-3453.206300745165,-3466.587554778165,-3444.655806306697,1958,16472.0,14796.0,14428.0,-6596.0,8672.0,-17240.0,-3408.0,124.0,-1968.0,-464.0,1175.0,1818.0,1137.0,3625.0,463.0,207.0,-143.0,-230.0
1749632574.0200498,117.541,-3455.6561502851428,-3470.488130880967,-3446.705007532836,-405.01048475628915,-3479.496223642972,-3458.0725292053858,-3464.98246371537,-3474.967199187541,1856,16512.0,14808.0,14436.0,-6648.0,8712.0,-17224.0,-3560.0,120.0,-1932.0,-501.0,1181.0,1850.0,1077.0,3592.0,484.0,207.0,-154.0,-242.0
1749632574.071014,117.592,-3456.290593375634,-3463.141080068479,-3452.0593075673946,-404.1262609215094,-3491.789432753853,-3452.947028332594,-3466.828343415659,-3443.9898908424248,2422,16452.0,14892.0,14500.0,-6712.0,8736.0,-17244.0,-3456.0,244.0,-2060.0,-481.0,1165.0,1857.0,1074.0,3570.0,461.0,197.0,-137.0,-237.0
1749632574.120938,117.641,-3455.686623535946,-3478.068476908621,-3446.64056410081,-404.5004324764529,-3478.7598700088106,-3458.339295040285,-3465.187783487175,-3475.0181544593756,2139,16564.0,14884.0,14472.0,-6672.0,8664.0,-17232.0,-3368.0,132.0,-1924.0,-484.0,1173.0,1823.0,1080.0,3617.0,482.0,208.0,-160.0,-249.0
1749632574.1708832,117.691,-3457.9631252393874,-3458.854842496495,-3451.9733829913594,-410.68000809013944,-3483.4902177441377,-3455.945895948517,-3465.350140970962,-3446.4367430134703,1953,16516.0,14836.0,14472.0,-6672.0,8780.0,-17196.0,-3504.0,80.0,-1968.0,-471.0,1193.0,1820.0,1057.0,3574.0,471.0,209.0,-150.0,-246.0
1749632574.220911,117.741,-3455.878455147559,-3471.3893398063587,-3446.639065416344,-405.4995554536051,-3478.5175826868513,-3458.446700760329,-3464.769650521237,-3475.2814233638555,1860,16444.0,14892.0,14504.0,-6796.0,8692.0,-17252.0,-3436.0,356.0,-1952.0,-477.0,1163.0,1818.0,1065.0,3585.0,480.0,190.0,-143.0,-237.0
